Year,continent,deaths Over 70 years old,deaths bewteen 50-69 years old,deaths bewteen 15-49 years old,deaths bewteen 5-14 years old,deaths Under 5 years old,sum,deaths70+P,deaths50-69P,deaths15-49P,deaths5-14P,deathsUnder5P
1993,AllWorld,2431163.9959645565,1688694.1504173924,1066214.8280262398,182614.91038659867,1633851.5994731947,7002539.484267982,0.37192746630694506,0.24346275131913706,0.16798568820189072,0.021026575483516424,0.19559751863992217
1994,AF,24219.471698113208,25524.22641509434,33484.377358490565,6660.528301886792,82026.67924528301,171915.28301886792,0.1741174254716981,0.16645208400000003,0.18966110296226416,0.034295371981132076,0.43547401556603776
1994,AS,34875.137931034486,28266.862068965518,18160.137931034482,3679.5862068965516,38809.03448275862,123790.75862068965,0.35416555434482755,0.26333458286206896,0.16217715648275863,0.023942580172413793,0.19638012613793104
1994,EU,125884.64864864865,65153.02702702703,25276.18918918919,827.8108108108108,2787.4594594594596,219929.13513513515,0.6186672364864865,0.26570528186486486,0.09412402054054055,0.003896533513513513,0.01760692764864865
1994,NA,102537.52631578948,41248.36842105263,24225.57894736842,1644.5263157894738,12379.736842105263,182035.73684210525,0.4294431312105263,0.22532430415789473,0.17879579542105264,0.019356412526315786,0.14708035678947368
1994,OC,1532.8333333333333,1051.5555555555557,733.8333333333334,100.5,856.8333333333334,4275.555555555556,0.32297079316666666,0.29839425455555557,0.23462732544444442,0.017787970222222223,0.12621965683333333
1994,SA,57433.416666666664,39674.333333333336,32299.416666666668,3100.0833333333335,28285.083333333332,160792.33333333334,0.37603975225,0.24161040166666667,0.18832582191666666,0.020428307166666666,0.17359571733333334
1994,AllWorld,2476766.7192276553,1712183.4818315755,1147621.9333465833,188809.14785267386,1615539.5466708962,7140920.828929384,0.37446905841860073,0.2429589337295787,0.17264469868110388,0.020898001797466294,0.18902930747267968
1995,AF,24616.0,25437.377358490565,30155.754716981133,5371.509433962264,80488.71698113208,166069.35849056602,0.1768189141509434,0.16880782350943396,0.19168164349056602,0.03190157794339622,0.43079004094339624
1995,AS,35492.724137931036,28920.827586206895,18747.793103448275,3728.655172413793,38535.10344827586,125425.10344827586,0.35685618031034483,0.2649327872413793,0.16559727834482757,0.023753030172413793,0.18886072389655173
1995,EU,126844.05405405405,63656.48648648649,25701.567567567567,819.972972972973,2574.837837837838,219596.9189189189,0.6219821998648649,0.26173058286486484,0.09613348124324325,0.004051701540540541,0.016102034513513514
1995,NA,105389.57894736843,41272.84210526316,24349.473684210527,1600.6842105263158,11848.0,184460.57894736843,0.4362861126315789,0.22598813999999998,0.18022213242105264,0.01847840152631579,0.1390252132631579
1995,OC,1585.388888888889,1063.4444444444443,751.2777777777778,101.33333333333333,861.2777777777778,4362.722222222223,0.32662660788888886,0.29583548355555556,0.23689526161111113,0.01764047588888889,0.12300217105555555
1995,SA,58967.25,40161.333333333336,32898.416666666664,3046.5833333333335,27131.583333333332,162205.16666666666,0.3804698609166666,0.24097421483333334,0.19009670275,0.02023147058333333,0.16822775083333333
1995,AllWorld,2524077.142289749,1707031.901616318,1139317.754788093,176730.96263664885,1572727.7884826225,7119885.549813432,0.37894082368046966,0.24259297928636672,0.1743935534086858,0.020145178807841224,0.18392746478650118
1996,AF,25373.150943396227,26309.037735849055,32544.33962264151,5573.735849056604,81051.6603773585,170851.9245283019,0.17771420224528303,0.16953495903773586,0.20058525158490567,0.03160816356603773,0.420557423490566
1996,AS,35943.793103448275,29151.862068965518,19297.793103448275,3759.2413793103447,37893.48275862069,126046.1724137931,0.36116629948275863,0.2651526677586207,0.1698698991724138,0.024052184206896553,0.17975894931034483
1996,EU,127029.24324324324,60652.97297297297,24257.297297297297,746.0540540540541,2381.837837837838,215067.4054054054,0.6324807007837837,0.2589486791621622,0.09047282240540541,0.0034334149189189185,0.014664382783783783
1996,NA,107218.15789473684,40791.26315789474,23777.894736842107,1573.3157894736842,11329.473684210527,184690.1052631579,0.44217027600000003,0.22616259257894736,0.18157306568421053,0.017935673789473684,0.13215839189473685
1996,OC,1625.8333333333333,1065.4444444444443,771.2222222222222,102.22222222222223,863.2777777777778,4428.0,0.3322502147222222,0.29089603905555556,0.2396796976111111,0.017375611166666666,0.11979843772222222
1996,SA,60586.583333333336,40614.916666666664,33274.916666666664,2993.4166666666665,26013.666666666668,163483.5,0.38590190375,0.24073820033333335,0.19131599458333334,0.020154109,0.1618897925
1996,AllWorld,2565640.965978784,1702594.4995781132,1155694.0662355884,174548.2837086834,1539806.771300353,7138284.586801522,0.3843065082834354,0.24144348456090786,0.17650296643448282,0.01987739423542765,0.1778696466716648
1997,AF,26164.35849056604,27139.830188679247,34942.24528301887,5676.698113207547,81076.6603773585,174999.79245283018,0.17763919062264152,0.16900810196226418,0.21089220603773584,0.03201512345283019,0.41044537769811323
1997,AS,36784.44827586207,29347.0,19684.689655172413,3800.7241379310344,37390.06896551724,127006.93103448275,0.3707028634137931,0.2646486029310345,0.16804179289655172,0.023559944689655173,0.17304679610344828
1997,EU,127220.05405405405,57958.97297297297,22695.72972972973,703.4054054054054,2252.837837837838,210831.0,0.6379886441621622,0.25475079975675674,0.0900584298108108,0.0035788758648648646,0.013623250567567566
1997,NA,108648.36842105263,40635.94736842105,23188.894736842107,1546.4736842105262,10882.526315789473,184902.2105263158,0.44712956989473684,0.22826812000000002,0.18138052752631578,0.017517320368421054,0.12570446236842106
1997,OC,1654.1666666666667,1081.888888888889,791.3888888888889,104.5,876.7777777777778,4508.722222222223,0.33344108372222225,0.2895532761111111,0.24155087972222222,0.018295048277777778,0.11715971238888888
1997,SA,61836.5,40486.333333333336,33089.833333333336,2910.0833333333335,24863.666666666668,163186.41666666666,0.39165353133333336,0.24024482625,0.19208025908333334,0.020108849666666668,0.15591253383333334
1997,AllWorld,2619050.9851297433,1710792.5675360423,1175290.1116609978,173623.69781058398,1505152.5054201353,7183909.867557502,0.38888283544984137,0.24068673371588092,0.17824999629670996,0.019909786474316533,0.17227064827996746
1998,AF,26854.67924528302,27761.33962264151,36995.43396226415,5760.490566037736,81272.30188679245,178644.24528301886,0.1786815591509434,0.16941412137735848,0.21872832173584908,0.031703792339622644,0.4014722054339622
1998,AS,37460.68965517241,29324.724137931036,20143.03448275862,3881.0689655172414,36646.03448275862,127455.55172413793,0.37917719844827585,0.26317054955172414,0.1688043983448276,0.02362997020689655,0.16521788327586207
1998,EU,128075.4054054054,55897.51351351351,22082.675675675677,674.2432432432432,2119.189189189189,208849.02702702704,0.6451850855405405,0.2511640843783784,0.08735235356756757,0.0032815300810810815,0.01301694645945946
1998,NA,110815.15789473684,41021.15789473684,23500.473684210527,1721.6315789473683,10653.684210526315,187712.1052631579,0.4464405681052631,0.22956278863157897,0.18585139484210528,0.020730428842105263,0.11741481963157895
1998,OC,1668.111111111111,1093.0555555555557,866.3888888888889,130.5,913.0,4671.055555555556,0.3355582866111111,0.2888892698888889,0.24291322733333331,0.01758370533333333,0.11505551077777779
1998,SA,64447.916666666664,41135.083333333336,33337.583333333336,2842.25,23954.0,165716.83333333334,0.4001150209166667,0.23988513266666667,0.192197964,0.019566559416666667,0.148235323
1998,AllWorld,2677531.994282625,1711123.2677225303,1202396.7985753044,173451.74062196366,1472732.887109895,7237236.688312319,0.39345619468182863,0.23981767807065651,0.18030730440338325,0.020083048174243646,0.16633577479694864
1999,AF,27379.22641509434,28197.0,39145.45283018868,5920.603773584906,81446.8679245283,182089.15094339623,0.1792169977735849,0.16864577879245282,0.22577230043396226,0.03185604252830189,0.3945088804905661
1999,AS,37931.06896551724,29220.793103448275,20492.44827586207,3904.2413793103447,35828.862068965514,127377.41379310345,0.38720280837931037,0.26133749344827584,0.16912019813793103,0.023241068034482757,0.15909843203448276
1999,EU,131332.86486486485,56689.0,23338.702702702703,680.1891891891892,2045.4864864864865,214086.24324324325,0.6506454578648648,0.24712599845945946,0.08690959364864866,0.003236027324324324,0.012082922783783784
1999,NA,112987.78947368421,41238.31578947369,23043.42105263158,1479.3684210526317,10067.368421052632,188816.26315789475,0.4569491807368421,0.2318342342105263,0.18099254689473684,0.01706487647368421,0.1131591612631579
1999,OC,1723.5555555555557,1101.4444444444443,841.6666666666666,107.05555555555556,911.0,4684.722222222223,0.3374803857222222,0.2911389991111111,0.24298435544444447,0.016353518166666667,0.11204274149999999
1999,SA,66753.16666666667,41938.75,34800.0,3244.0,23166.166666666668,169902.08333333334,0.40155381674999996,0.23771268891666666,0.198114715,0.0223250925,0.14029368675
1999,AllWorld,2748408.3817059123,1719014.0433339097,1241345.2416468647,170986.77975981325,1438724.5359382427,7318478.982384742,0.39824258431811776,0.23898280127692745,0.1819551545085319,0.019649619861065695,0.16116983997457007
2000,AF,27829.169811320753,28608.056603773584,40845.660377358494,5974.547169811321,81214.01886792453,184471.45283018867,0.1806557288490566,0.16976705686792454,0.22962146518867924,0.03108549726415094,0.3888702517735849
2000,AS,38418.379310344826,28973.96551724138,20510.379310344826,3785.3793103448274,34985.10344827586,126673.20689655172,0.39253373127586205,0.25837019796551725,0.1738520520689655,0.022972291103448273,0.15227172762068966
2000,EU,132153.8108108108,56795.27027027027,23821.81081081081,622.3513513513514,1941.0,215334.24324324325,0.657031921945946,0.24403692516216213,0.08468939548648648,0.002953735432432432,0.011288021972972974
2000,NA,114238.47368421052,41386.89473684211,23086.263157894737,1432.0,9696.526315789473,189840.15789473685,0.4627259501052632,0.23212319721052632,0.18038670494736841,0.01656227852631579,0.10820186910526315
2000,OC,1755.9444444444443,1112.7222222222222,875.1111111111111,108.88888888888889,932.8333333333334,4785.5,0.3385607225555556,0.2899719442777778,0.24329007144444445,0.016275372111111113,0.11190188955555556
2000,SA,68014.75,41854.333333333336,33865.916666666664,2743.5,22055.25,168533.75,0.4129491551666667,0.23975367808333334,0.19471549058333334,0.019014208166666668,0.13356746808333333
2000,AllWorld,2814113.504008733,1730004.6060976689,1262374.3059191697,166635.8095314852,1399104.961709332,7372233.187266388,0.40361868941405005,0.23841225893817736,0.18256754281703963,0.01879626451487503,0.15660524444448565
2001,AF,28377.01886792453,29073.132075471698,41477.698113207545,5886.603773584906,80682.92452830188,185497.37735849057,0.182315144,0.1711823536981132,0.23292649220754716,0.030811510339622643,0.3827644998679245
2001,AS,39451.1724137931,29265.689655172413,20815.344827586207,3746.793103448276,34264.620689655174,127543.62068965517,0.39866241965517246,0.2573481124137931,0.17558426475862068,0.02240853020689655,0.14599667303448277
2001,EU,132814.13513513515,56465.72972972973,23772.135135135137,579.0,1865.2162162162163,215496.2162162162,0.6633185311621621,0.24039128535135135,0.08303789764864865,0.0027562985945945944,0.010495987081081081
2001,NA,115524.52631578948,41870.21052631579,23440.526315789473,1421.4736842105262,9374.105263157895,191630.84210526315,0.4674543638947369,0.23385460826315788,0.17956410778947368,0.01638358352631579,0.10274333657894737
2001,OC,1798.4444444444443,1134.2777777777778,912.3888888888889,111.22222222222223,952.2777777777778,4908.611111111111,0.3421816012222222,0.2925854631111111,0.2428035818888889,0.015604599,0.10682475472222223
2001,SA,70226.16666666667,42346.0,34067.833333333336,2710.3333333333335,21227.166666666668,170577.5,0.42065781550000003,0.23963571475,0.19333692575000003,0.018417179333333335,0.12795236466666668
2001,AllWorld,2879126.4948348217,1743531.0056806381,1266079.7038019914,162814.3465881142,1362041.6158773967,7413593.166782962,0.40887947391918483,0.23862620336964666,0.18259964872045417,0.0183493637143947,0.1515453104216178
2002,AF,29005.54716981132,29575.88679245283,42841.92452830189,5965.962264150943,80054.18867924529,187443.50943396226,0.1840407772264151,0.17224245813207548,0.23761283081132076,0.030961383792452828,0.37514255005660374
2002,AS,40668.137931034486,29764.241379310344,21105.655172413793,3709.689655172414,33714.68965517241,128962.41379310345,0.4052749926551724,0.25771370582758624,0.17576517751724138,0.021866271896551725,0.13937985196551725
2002,EU,134784.32432432432,57087.81081081081,23934.108108108107,533.1621621621622,1767.1081081081081,218106.51351351352,0.6696085091081081,0.23738468475675675,0.08073992667567569,0.0025612487297297297,0.009705630702702703
2002,NA,116770.26315789473,42641.05263157895,23534.105263157893,1372.2631578947369,9062.263157894737,193379.94736842104,0.4728000684210527,0.2358037362105263,0.1783377212105263,0.015563803473684211,0.09749467052631579
2002,OC,1832.4444444444443,1163.0555555555557,956.2222222222222,114.61111111111111,977.1111111111111,5043.444444444444,0.3426403273333334,0.29412370655555553,0.24260446477777778,0.01580620872222222,0.10482529283333333
2002,SA,73508.16666666667,43618.25,34877.25,2698.5,20529.083333333332,175231.25,0.4280401215833333,0.24182176541666667,0.19227504141666665,0.017505722499999998,0.12035734891666666
2002,AllWorld,2951288.1262420253,1774041.3281671011,1271982.7521848863,154023.02690721306,1329209.9205778379,7480545.154079064,0.41374135861820216,0.23949543655702385,0.18250190962988694,0.017848301873520104,0.1464129934287342
2003,AF,29710.924528301886,30126.754716981133,43813.24528301887,6025.018867924528,79390.22641509434,189066.16981132075,0.1864308009245283,0.17353575932075474,0.2407448813962264,0.031078706566037735,0.368209851754717
2003,AS,41399.275862068964,30134.620689655174,22242.689655172413,3857.4137931034484,33162.58620689655,130796.58620689655,0.41114563637931034,0.2577118398275862,0.17649136920689656,0.02121107882758621,0.13344007572413794
2003,EU,135937.75675675675,57402.16216216216,24064.405405405407,492.2972972972973,1729.2432432432433,219625.86486486485,0.6740864154054055,0.23563933799999998,0.07881790997297297,0.0023868802432432433,0.009069456378378377
2003,NA,117479.68421052632,43561.47368421053,23761.63157894737,1353.0,8807.052631578947,194962.84210526315,0.47741660157894733,0.23802083363157892,0.17776266568421054,0.014958458421052631,0.09184144063157895
2003,OC,1855.1666666666667,1197.7777777777778,1000.3333333333334,115.0,997.1666666666666,5165.444444444444,0.3467674638888889,0.29664176905555556,0.23954152516666666,0.014958770722222221,0.10209047116666667
2003,SA,76130.41666666667,44219.0,34019.666666666664,2612.3333333333335,19999.333333333332,176980.75,0.43660678125,0.24255110766666665,0.187702625,0.016994744833333332,0.11614474108333334
2003,AllWorld,3003853.8892415697,1796643.5412901123,1272260.4245603636,148078.58047023695,1296172.9440709732,7517009.379633255,0.4187657799181544,0.24047879521459173,0.181490343918139,0.01733677508763934,0.14192830581983032
2004,AF,30095.169811320753,30452.377358490565,44222.660377358494,6031.679245283019,78327.16981132075,189129.05660377358,0.18953732926415096,0.1751412530566038,0.2416954760754717,0.030958396528301887,0.3626675449811321
2004,AS,41794.06896551724,30202.172413793105,22137.0,3677.793103448276,32438.44827586207,130249.4827586207,0.4153013255862069,0.2583689206551724,0.1774662865862069,0.02005838334482759,0.1288050838275862
2004,EU,133710.4054054054,56604.02702702703,23811.216216216217,453.7567567567568,1659.5135135135135,216238.9189189189,0.6763022277027028,0.23500456405405404,0.07775506521621621,0.002286296162162162,0.008651846891891891
2004,NA,116901.36842105263,43967.68421052631,23780.0,1385.4736842105262,8610.0,194644.52631578947,0.4794748924210526,0.24017251431578948,0.17872878468421052,0.014991846000000001,0.08663196257894737
2004,OC,1874.7222222222222,1231.111111111111,1044.0,116.61111111111111,1019.4444444444445,5285.888888888889,0.34553618194444446,0.2980994542777778,0.24114801172222222,0.0145713905,0.10064496161111111
2004,SA,77790.83333333333,44678.583333333336,33707.333333333336,2549.4166666666665,19139.0,177865.16666666666,0.44429270091666667,0.24277913708333335,0.185885768,0.016721412666666668,0.11032098141666667
2004,AllWorld,3033545.938308407,1801013.850779183,1289636.6014181299,151236.96150963946,1266026.6537207344,7541460.005736095,0.4217177169764606,0.24122755863467585,0.18197573346918963,0.017102983457422616,0.1379760076153336
2005,AF,30412.188679245282,30608.245283018867,43789.981132075474,5981.981132075472,77152.30188679245,187944.69811320756,0.193123590754717,0.17666003188679244,0.24056958298113207,0.031035435037735846,0.3586113594150943
2005,AS,42829.0,31060.931034482757,23586.172413793105,4157.0344827586205,32027.655172413793,133660.7931034483,0.4200069953103448,0.26000945255172414,0.17715929882758621,0.018994673448275864,0.12382957989655172
2005,EU,135167.13513513515,57501.56756756757,24298.37837837838,420.7027027027027,1582.7837837837837,218970.56756756757,0.6791905638648649,0.23428886410810812,0.076228287,0.002162230189189189,0.008130054756756757
2005,NA,118515.26315789473,45162.21052631579,24060.473684210527,1332.2105263157894,8401.736842105263,197471.8947368421,0.4830562981052632,0.24319837273684208,0.17699200236842105,0.013851940263157895,0.08290138673684211
2005,OC,1880.2222222222222,1270.0,1085.388888888889,116.94444444444444,1031.5555555555557,5384.111111111111,0.34728615533333335,0.30096510383333336,0.2407212833333333,0.013920659555555555,0.0971067978888889
2005,SA,78705.33333333333,44810.666666666664,33139.0,2499.75,18308.083333333332,177462.83333333334,0.4508546014166666,0.24461788641666668,0.18337897699999997,0.016263412833333334,0.1048851225
2005,AllWorld,3103034.59178969,1817136.6601540074,1276728.627785335,147633.37475547098,1230782.7309391405,7575315.985423645,0.42608019611216996,0.2428309992190667,0.18052687435863896,0.016540440332463956,0.1340214900277334
2006,AF,30855.66037735849,30859.69811320755,43056.35849056604,5941.018867924528,75846.58490566038,186559.320754717,0.1971249935471698,0.17900860035849056,0.23871909696226415,0.031081803264150946,0.35406550579245283
2006,AS,43613.862068965514,30925.655172413793,22867.862068965518,3637.896551724138,31280.931034482757,132326.2068965517,0.4212324011724138,0.25742366965517244,0.1827936501724138,0.018718358344827588,0.11983192037931036
2006,EU,134112.97297297296,54594.89189189189,22532.324324324323,386.56756756756755,1543.8108108108108,213170.56756756757,0.6830921239189189,0.23256068632432433,0.07446618418918918,0.0020433747297297295,0.007837630837837837
2006,NA,118504.26315789473,45807.84210526316,23928.473684210527,1279.2105263157894,8199.421052631578,197719.2105263158,0.4848860291052632,0.24590208657894735,0.17574289536842105,0.013409047210526317,0.08005994194736843
2006,OC,1900.2222222222222,1314.611111111111,1118.0555555555557,118.27777777777777,1046.7777777777778,5497.944444444444,0.3478175746666667,0.30440115005555557,0.23909513322222223,0.01367774138888889,0.09500840072222222
2006,SA,81054.08333333333,45788.0,33319.916666666664,2466.5,17581.333333333332,180209.83333333334,0.45648209024999997,0.24644017341666669,0.1820155475833333,0.015654729583333332,0.09940745925
2006,AllWorld,3135894.009161821,1811880.8140562696,1255367.1415414698,141115.21018447282,1195369.551273528,7539626.726217561,0.4294274923800617,0.24375104676987958,0.17992045507112056,0.01619503650306526,0.13070596913274166
2007,AF,31298.01886792453,30905.33962264151,41822.52830188679,5911.679245283019,74402.3396226415,184339.90566037735,0.20105661664150945,0.18147091033962265,0.23675187079245283,0.03131998896226415,0.3494006133962264
2007,AS,44085.34482758621,30628.03448275862,23581.793103448275,3708.4137931034484,30235.172413793105,132238.75862068965,0.4249712649310345,0.2546465501724138,0.18663098572413794,0.018234423655172412,0.11551677548275861
2007,EU,135232.4054054054,53210.27027027027,21483.162162162163,362.7567567567568,1521.5405405405406,211810.13513513515,0.6867810475135134,0.2311473718108108,0.07273634937837838,0.0019051443513513513,0.007430087135135136
2007,NA,119067.26315789473,46723.42105263158,23696.894736842107,1260.1052631578948,8027.894736842105,198775.57894736843,0.4867903184736842,0.24892390115789473,0.17427777021052632,0.013100094105263157,0.07690791594736841
2007,OC,1935.7777777777778,1356.8333333333333,1147.5555555555557,121.33333333333333,1060.0,5621.5,0.3549118955,0.30998248572222226,0.2343580842777778,0.013551717166666666,0.08719581738888889
2007,SA,83498.58333333333,46728.083333333336,33489.833333333336,2423.6666666666665,17000.0,183140.16666666666,0.46143463191666667,0.24785197241666668,0.18038444066666667,0.015087520583333333,0.09524143433333333
2007,AllWorld,3185517.056195703,1819794.2831564243,1240818.681027604,137127.9935797573,1159561.1353305453,7542819.149290034,0.4339606858537726,0.24507217651709015,0.1785354100071343,0.01591914554629301,0.12651258209767297
2008,AF,31828.43396226415,31090.98113207547,40645.77358490566,5892.056603773585,72845.83018867925,182303.0754716981,0.20585329358490564,0.18452852500000003,0.23368281766037735,0.0314861151509434,0.34444924858490567
2008,AS,45194.51724137931,30691.137931034482,23339.068965517243,3601.137931034483,29640.758620689656,132466.62068965516,0.42774617962068967,0.25137402313793106,0.19061845710344827,0.017903876310344825,0.112357464
2008,EU,137330.16216216216,52597.45945945946,20780.162162162163,338.9189189189189,1469.162162162162,212515.86486486485,0.6916142996756757,0.2290778081081081,0.07041669864864865,0.0017652608378378378,0.007125932513513514
2008,NA,121121.47368421052,48302.26315789474,23770.21052631579,1236.421052631579,7781.105263157895,202211.47368421053,0.48889316247368414,0.2526323355789474,0.17327940015789473,0.012448872157894737,0.07274622957894737
2008,OC,1970.611111111111,1396.4444444444443,1163.7777777777778,119.11111111111111,1069.9444444444443,5719.888888888889,0.35666702622222224,0.31431528766666667,0.23148039722222225,0.013056705666666666,0.08448058344444445
2008,SA,85432.5,47832.75,34002.0,2384.8333333333335,16412.0,186064.08333333334,0.464583279,0.25039475716666665,0.17979633333333334,0.014568270666666666,0.09065735949999999
2008,AllWorld,3267979.3854515897,1844219.0051607012,1248613.5704309542,138171.21127868615,1127882.1143827334,7626865.286704665,0.43761483322531103,0.24633362252261715,0.17758892016084635,0.015629272541479163,0.12283335137454443
2009,AF,32413.094339622643,31394.69811320755,39699.981132075474,5885.754716981132,71392.90566037736,180786.43396226416,0.21005027481132077,0.1876074936037736,0.2329630625471698,0.03166619639622641,0.33771297277358486
2009,AS,46160.51724137931,30942.275862068964,23361.206896551725,3554.9310344827586,28995.96551724138,133014.89655172414,0.4328990856896552,0.2499854649310345,0.19051190558620687,0.01712908244827586,0.10947446162068965
2009,EU,137778.27027027027,50342.13513513513,19032.027027027027,323.0,1424.4864864864865,208899.9189189189,0.6975530027567568,0.2267487246216216,0.06718879391891891,0.0016490397837837837,0.006860438837837838
2009,NA,122105.05263157895,49626.15789473684,23845.57894736842,1215.7894736842106,7543.368421052632,204335.94736842104,0.4916874391052632,0.2557077528421053,0.17089718673684212,0.011957211736842105,0.0697504097368421
2009,OC,1994.111111111111,1432.2222222222222,1194.9444444444443,120.38888888888889,1086.7222222222222,5828.388888888889,0.3504560552777778,0.31562973622222223,0.23754351394444445,0.014057637444444444,0.08231305705555556
2009,SA,88834.5,49326.583333333336,34718.333333333336,2344.5,15840.5,191064.41666666666,0.46949106258333334,0.2532037498333333,0.1779645115,0.0138996635,0.08544101241666667
2009,AllWorld,3309934.649370566,1844992.724651529,1212102.8673972574,131498.48058771956,1091933.2783296257,7590462.000336698,0.4410994848891581,0.24745295557915578,0.17669507860479744,0.015390296472796086,0.11936218434873953
